,ID,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12
309,2031,0,0,0,0,0,0,0,0,0,0,0,0
315,2059,0,0,0,0,0,0,0,0,0,0,0,0
317,2067,0,0,0,1,0,0,0,0,0,1,0,0
319,2076,0,0,0,0,0,0,0,0,0,0,0,0
323,2093,0,0,0,0,0,0,0,0,0,0,0,0
325,2118,0,1,0,0,0,0,0,1,0,0,0,0
326,2120,0,0,0,0,0,0,1,0,0,0,0,0
327,2125,0,1,0,0,0,0,0,1,0,0,0,0
333,2137,0,0,0,0,0,1,0,0,0,0,0,1
335,2140,0,1,0,0,0,0,0,1,0,0,0,0
336,2145,0,0,0,0,0,0,0,0,0,0,0,0
342,2175,0,0,0,0,0,0,0,0,0,0,0,0
345,2196,0,1,0,0,0,0,0,1,0,0,0,0
353,2221,0,0,0,0,0,0,0,0,0,0,0,0
354,2223,0,1,0,0,0,0,0,1,0,0,0,0
355,2247,0,0,0,1,0,0,0,0,0,1,0,0
359,2280,0,0,0,0,0,1,0,0,0,0,0,1
360,2282,0,1,0,0,0,0,0,1,0,0,0,0
362,2296,0,0,0,0,0,0,0,0,0,0,0,0
363,2301,0,0,0,1,0,0,0,0,0,1,0,0
365,2304,0,0,0,0,0,0,0,0,0,0,0,0
367,2317,0,0,0,1,0,0,0,0,0,0,0,0
370,2342,0,0,0,0,0,1,0,0,0,0,0,1
371,2344,0,0,0,0,0,1,0,0,0,0,0,1
372,2355,0,0,0,0,0,0,0,0,0,0,0,0
374,2358,0,0,0,0,0,0,0,0,0,0,0,0
375,2359,0,0,0,1,0,0,0,0,0,0,0,0
376,2373,0,0,0,1,0,0,0,0,0,1,0,0
378,2376,0,0,0,0,0,0,0,0,0,0,0,0
380,2392,0,0,0,0,0,0,0,0,0,0,0,0
381,2397,0,0,0,0,0,0,0,0,0,0,0,0
384,2409,0,0,0,0,0,1,0,0,0,0,0,1
