,ID,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12
21428,148497,0,0,0,0,0,0,0,0,0,0,1,0
21538,149402,0,0,0,0,0,0,0,0,1,0,0,0
21771,151131,0,0,0,0,0,0,0,0,0,1,0,0
21778,151171,0,0,0,0,0,1,0,0,0,0,0,0
21788,151261,0,0,0,0,0,0,1,0,0,0,0,0
21828,151580,0,0,0,0,0,0,0,0,0,1,0,0
22277,154766,0,0,0,1,0,0,0,0,0,0,0,0
22472,156083,0,1,0,0,0,0,0,0,0,0,0,0
22592,156825,0,0,0,1,0,0,0,0,0,0,0,0
22706,157733,0,0,0,0,0,0,0,0,0,0,1,0
22808,158515,0,0,0,0,0,1,0,0,0,0,0,0
22830,158653,0,0,0,1,0,0,0,0,0,0,0,0
22834,158715,0,1,0,0,0,0,0,0,0,0,0,0
22869,158918,0,0,0,0,0,0,0,1,0,1,0,0
23022,160042,0,0,0,0,0,0,0,1,0,0,0,0
23132,160699,1,0,0,0,0,0,0,0,0,0,0,0
23186,161036,0,0,0,0,0,0,0,1,0,0,0,0
23293,161786,0,0,0,0,1,0,0,0,0,0,0,0
23375,162368,0,1,0,0,0,0,0,0,0,0,0,0
23391,162487,0,0,0,0,1,0,0,0,0,0,0,0
23703,164767,0,0,0,0,0,0,1,0,0,0,0,0
23756,165167,0,0,1,0,0,0,0,0,0,0,0,0
23838,165792,0,0,0,0,0,0,0,0,0,0,1,0
23905,166385,0,0,0,0,0,1,0,0,0,0,0,0
23944,166776,0,0,0,0,0,0,0,0,1,0,0,0
23982,167052,0,0,0,0,0,0,0,0,0,0,1,0
24017,167311,0,0,1,0,0,0,0,0,0,0,0,0
24071,167714,1,0,0,0,0,0,0,0,0,0,0,0
24211,168765,1,0,0,0,0,0,0,0,0,0,0,0
24290,169310,0,0,0,1,0,0,0,0,0,0,0,0
24390,170024,0,0,0,0,0,0,1,0,0,0,0,0
24409,170214,1,0,0,0,0,0,0,0,0,0,0,0
24446,170510,0,0,0,0,0,0,0,0,0,0,1,0
24586,171562,0,0,0,1,0,0,0,0,0,0,0,0
24702,172338,0,0,0,1,0,0,0,0,0,0,0,0
24821,173228,0,0,0,0,0,0,0,0,0,0,1,0
25169,175680,0,0,0,0,0,0,0,0,1,0,0,0
25221,176051,1,0,0,0,0,0,0,0,0,0,0,0
25401,177317,0,0,0,0,0,0,0,0,1,0,0,0
25426,177470,0,0,0,0,1,0,0,0,0,0,0,0
