,ID,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12
4194,27946,0,1,0,0,0,1,0,0,0,1,0,0
4204,28038,0,0,1,0,0,0,1,0,0,0,1,0
4205,28043,0,0,1,0,0,1,0,0,1,0,0,1
4206,28047,0,0,1,0,0,1,0,0,1,0,0,1
4207,28065,0,0,0,0,1,0,0,0,1,0,0,0
4208,28066,1,0,1,0,1,0,1,0,1,0,1,0
4212,28084,1,0,1,0,1,0,1,0,1,0,1,0
4214,28089,1,0,1,0,1,0,1,0,1,0,1,0
4218,28124,1,0,1,0,1,0,1,0,1,0,1,0
4220,28141,1,0,0,1,0,0,1,0,0,1,0,0
4224,28176,1,0,1,0,1,0,1,0,1,0,1,0
4228,28210,1,0,0,1,0,0,1,0,0,1,0,0
4229,28227,0,1,0,0,0,1,0,0,0,1,0,0
4230,28242,0,0,0,1,0,0,0,1,0,0,0,1
4231,28245,0,0,1,0,0,0,1,0,0,0,1,0
4233,28254,1,0,1,0,1,0,1,0,1,0,1,0
4234,28259,0,0,1,0,0,1,0,0,1,0,0,1
4239,28301,1,0,1,0,1,0,1,0,1,0,1,0
4241,28323,1,0,0,0,1,0,0,0,1,0,0,0
4242,28324,0,1,0,0,0,1,0,0,0,1,0,0
4249,28356,1,0,1,0,1,0,1,0,1,0,1,0
4250,28358,1,0,0,0,1,0,0,0,1,0,0,0
4251,28368,1,0,0,1,0,0,1,0,0,1,0,0
4252,28369,1,0,0,0,1,0,0,0,1,0,0,0
4258,28417,0,1,0,0,0,1,0,0,0,1,0,0
4262,28447,1,0,0,0,1,0,0,0,1,0,0,0
4263,28454,0,0,0,0,1,0,0,0,1,0,0,0
4268,28493,1,0,0,0,1,0,0,0,1,0,0,0
4270,28501,0,0,0,0,1,0,0,0,1,0,0,0
4271,28502,1,0,1,0,1,0,1,0,1,0,1,0
4278,28571,0,0,0,1,0,0,0,1,0,0,0,1
4279,28576,0,0,0,1,0,0,0,1,0,0,0,1
4280,28582,0,0,1,0,0,0,1,0,0,0,1,0
4282,28634,0,0,1,0,0,0,1,0,0,0,1,0
4283,28647,0,0,1,0,0,0,1,0,0,0,1,0
4286,28669,0,0,1,0,0,0,1,0,0,0,1,0
4292,28737,0,1,0,0,0,1,0,0,0,1,0,0
4298,28775,1,0,1,0,1,0,1,0,1,0,1,0
4299,28784,1,0,1,0,1,0,1,0,1,0,1,0
4300,28797,0,0,1,0,0,1,0,0,1,0,0,1
4302,28807,0,0,1,0,0,1,0,0,1,0,0,1
4303,28808,1,0,1,0,1,0,1,0,1,0,1,0
4315,28888,0,0,1,0,0,0,1,0,0,0,1,0
4318,28912,1,0,0,0,1,0,0,0,1,0,0,0
4321,28931,1,0,0,0,1,0,0,0,1,0,0,0
4331,29033,1,0,1,0,1,0,1,0,1,0,1,0
4333,29050,0,0,0,0,1,0,0,0,1,0,0,0
4338,29084,0,0,1,0,0,0,1,0,0,0,1,0
4339,29087,0,0,0,1,0,0,0,1,0,0,0,1
4340,29088,1,0,1,0,1,0,1,0,1,0,1,0
4341,29092,1,0,1,0,1,0,1,0,1,0,1,0
4344,29115,1,0,0,1,0,0,1,0,0,1,0,0
4346,29121,1,0,1,0,1,0,1,0,1,0,1,0
4350,29142,1,0,1,0,1,0,1,0,1,0,1,0
4356,29201,0,0,1,0,0,0,1,0,0,0,1,0
4358,29212,0,1,0,0,0,1,0,0,0,1,0,0
4360,29220,0,1,0,0,0,1,0,0,0,1,0,0
4361,29230,1,0,1,0,1,0,1,0,1,0,1,0
4362,29231,1,0,1,0,1,0,1,0,1,0,1,0
4365,29252,1,0,0,0,1,0,0,0,1,0,0,0
4368,29279,0,0,1,0,0,1,0,0,1,0,0,1
4375,29312,0,0,0,0,1,0,0,0,1,0,0,0
4377,29316,0,0,0,0,1,0,0,0,1,0,0,0
4379,29325,1,0,1,0,1,0,1,0,1,0,1,0
4383,29349,0,1,0,0,0,1,0,0,0,1,0,0
4384,29360,0,1,0,0,0,1,0,0,0,1,0,0
4385,29363,1,0,1,0,1,0,1,0,1,0,1,0
4404,29502,1,0,1,0,1,0,1,0,1,0,1,0
4405,29513,0,0,0,0,1,0,0,0,1,0,0,0
4406,29518,1,0,1,0,1,0,1,0,1,0,1,0
4410,29531,0,0,0,1,0,0,0,1,0,0,0,1
4412,29550,1,0,1,0,1,0,1,0,1,0,1,0
4413,29552,0,0,1,0,0,0,1,0,0,0,1,0
4414,29556,0,0,1,0,0,0,1,0,0,0,1,0
4415,29564,0,0,1,0,0,0,1,0,0,0,1,0
4416,29565,1,0,1,0,1,0,1,0,1,0,1,0
4417,29570,0,0,1,0,0,0,1,0,0,0,1,0
4420,29575,1,0,1,0,1,0,1,0,1,0,1,0
4421,29579,0,0,1,0,0,0,1,0,0,0,1,0
4422,29581,1,0,1,0,1,0,1,0,1,0,1,0
4426,29613,0,0,0,1,0,0,0,1,0,0,0,1
4427,29625,1,0,1,0,1,0,1,0,1,0,1,0
4428,29632,1,0,1,0,1,0,1,0,1,0,1,0
4430,29641,1,0,1,0,1,0,1,0,1,0,1,0
4441,29716,0,0,1,0,0,0,1,0,0,0,1,0
4442,29726,0,1,0,0,0,1,0,0,0,1,0,0
4446,29756,1,0,0,0,1,0,0,0,1,0,0,0
4447,29758,0,0,0,0,1,0,0,0,1,0,0,0
4448,29762,1,0,1,0,1,0,1,0,1,0,1,0
4450,29782,0,1,0,0,0,1,0,0,0,1,0,0
4452,29802,0,0,1,0,0,1,0,0,1,0,0,1
4456,29818,1,0,1,0,1,0,1,0,1,0,1,0
4460,29832,0,0,1,0,0,1,0,0,1,0,0,1
4463,29839,0,0,0,1,0,0,0,1,0,0,0,1
4464,29840,1,0,1,0,1,0,1,0,1,0,1,0
4466,29854,0,0,1,0,0,0,1,0,0,0,1,0
4470,29887,1,0,1,0,1,0,1,0,1,0,1,0
4482,29966,0,0,0,0,1,0,0,0,1,0,0,0
4486,29988,0,0,0,1,0,0,0,1,0,0,0,1
4487,30019,1,0,0,0,1,0,0,0,1,0,0,0
4488,30027,0,1,0,0,0,1,0,0,0,1,0,0
4489,30039,0,0,0,1,0,0,0,1,0,0,0,1
4490,30041,1,0,0,0,1,0,0,0,1,0,0,0
4494,30094,1,0,1,0,1,0,1,0,1,0,1,0
4496,30136,0,1,0,0,1,0,0,1,0,0,1,0
4498,30150,0,0,1,0,0,1,0,0,1,0,0,1
4499,30160,1,0,1,0,1,0,1,0,1,0,1,0
4504,30191,1,0,0,1,0,0,1,0,0,1,0,0
4512,30277,1,0,1,0,1,0,1,0,1,0,1,0
4513,30280,0,0,1,0,0,0,1,0,0,0,1,0
4515,30299,1,0,0,1,0,0,1,0,0,1,0,0
4517,30318,1,0,0,0,1,0,0,0,1,0,0,0
4518,30327,0,0,1,0,0,0,1,0,0,0,1,0
4519,30328,0,0,1,0,0,1,0,0,1,0,0,1
4522,30338,1,0,1,0,1,0,1,0,1,0,1,0
4526,30356,1,0,1,0,1,0,1,0,1,0,1,0
4528,30364,0,1,0,0,0,1,0,0,0,1,0,0
4530,30384,1,0,1,0,1,0,1,0,1,0,1,0
4531,30392,0,0,1,0,0,1,0,0,1,0,0,1
4532,30393,0,0,1,0,0,1,0,0,1,0,0,1
4533,30397,1,0,1,0,1,0,1,0,1,0,1,0
4535,30412,1,0,0,0,1,0,0,0,1,0,0,0
4542,30434,0,0,0,0,1,0,0,0,1,0,0,0
4546,30458,0,0,1,0,0,1,0,0,1,0,0,1
4548,30471,1,0,1,0,1,0,1,0,1,0,1,0
4549,30478,0,0,0,1,0,0,0,1,0,0,0,1
4553,30533,0,1,0,0,0,1,0,0,0,1,0,0
4558,30554,1,0,1,0,1,0,1,0,1,0,1,0
4560,30562,1,0,1,0,1,0,1,0,1,0,1,0
4567,30632,1,0,1,0,1,0,1,0,1,0,1,0
4575,30688,1,0,1,0,1,0,1,0,1,0,1,0
4580,30737,0,0,0,0,1,0,0,0,1,0,0,0
4581,30753,1,0,1,0,1,0,1,0,1,0,1,0
4583,30779,1,0,1,0,1,0,1,0,1,0,1,0
4584,30780,0,0,1,0,0,0,1,0,0,0,1,0
4585,30790,0,1,0,0,0,1,0,0,0,1,0,0
4588,30808,0,0,1,0,0,1,0,0,1,0,0,1
4589,30812,0,0,1,0,0,0,1,0,0,0,1,0
4590,30817,0,0,0,1,0,0,0,1,0,0,0,1
4592,30824,1,0,1,0,1,0,1,0,1,0,1,0
4593,30827,1,0,1,0,1,0,1,0,1,0,1,0
4595,30861,0,0,1,0,0,0,1,0,0,0,1,0
4596,30864,1,0,1,0,1,0,1,0,1,0,1,0
4601,30885,1,0,1,0,1,0,1,0,1,0,1,0
4607,30919,0,0,1,0,0,0,1,0,0,0,1,0
4608,30924,0,0,0,1,0,0,0,1,0,0,0,1
4610,30929,1,0,1,0,1,0,1,0,1,0,1,0
4611,30939,0,0,1,0,0,0,1,0,0,0,1,0
4612,30940,0,0,0,0,1,0,0,0,1,0,0,0
4614,30953,1,0,1,0,1,0,1,0,1,0,1,0
4615,30963,1,0,1,0,1,0,1,0,1,0,1,0
4616,30964,1,0,1,0,1,0,1,0,1,0,1,0
4623,31042,1,0,1,0,1,0,1,0,1,0,1,0
4624,31052,0,0,0,1,0,0,0,1,0,0,0,1
4626,31065,0,1,0,0,0,1,0,0,0,1,0,0
4630,31084,1,0,1,0,1,0,1,0,1,0,1,0
4633,31096,1,0,1,0,1,0,1,0,1,0,1,0
4634,31099,0,0,0,1,0,0,0,1,0,0,0,1
4636,31124,1,0,0,1,0,0,1,0,0,1,0,0
4638,31144,1,0,1,0,1,0,1,0,1,0,1,0
4639,31148,0,0,0,1,0,0,0,1,0,0,0,1
4640,31151,1,0,1,0,1,0,1,0,1,0,1,0
4647,31213,0,0,1,0,0,0,1,0,0,0,1,0
4653,31240,1,0,1,0,1,0,1,0,1,0,1,0
4655,31246,0,1,0,0,0,1,0,0,0,1,0,0
4656,31250,0,0,1,0,0,0,1,0,0,0,1,0
4658,31268,1,0,1,0,1,0,1,0,1,0,1,0
4659,31272,0,0,1,0,0,1,0,0,1,0,0,1
4664,31297,1,0,0,0,1,0,0,0,1,0,0,0
4668,31338,1,0,0,0,1,0,0,0,1,0,0,0
4669,31340,1,0,1,0,1,0,1,0,1,0,1,0
4673,31355,1,0,1,0,1,0,1,0,1,0,1,0
4681,31422,1,0,0,0,1,0,0,0,1,0,0,0
4682,31426,0,1,0,0,0,1,0,0,0,1,0,0
4683,31428,1,0,0,1,0,0,1,0,0,1,0,0
4684,31437,0,0,0,0,1,0,0,0,1,0,0,0
4685,31444,0,0,1,0,0,1,0,0,1,0,0,1
4689,31475,1,0,0,0,1,0,0,0,1,0,0,0
4690,31478,1,0,1,0,1,0,1,0,1,0,1,0
4691,31480,0,0,1,0,0,0,1,0,0,0,1,0
4694,31488,0,0,0,1,0,0,0,1,0,0,0,1
4695,31493,1,0,0,0,1,0,0,0,1,0,0,0
4697,31502,0,0,0,0,1,0,0,0,1,0,0,0
4703,31544,0,1,0,0,1,0,0,1,0,0,1,0
4707,31567,1,0,1,0,1,0,1,0,1,0,1,0
4710,31579,0,0,1,0,0,0,1,0,0,0,1,0
4711,31581,0,0,1,0,0,0,1,0,0,0,1,0
4714,31593,0,0,0,1,0,0,0,1,0,0,0,1
4715,31600,0,0,1,0,0,0,1,0,0,0,1,0
4717,31607,1,0,1,0,1,0,1,0,1,0,1,0
4719,31618,1,0,1,0,1,0,1,0,1,0,1,0
4725,31639,1,0,1,0,1,0,1,0,1,0,1,0
4726,31645,1,0,1,0,1,0,1,0,1,0,1,0
4727,31649,0,0,1,0,0,0,1,0,0,0,1,0
4730,31673,0,0,0,1,0,0,0,1,0,0,0,1
4733,31711,1,0,1,0,1,0,1,0,1,0,1,0
4738,31722,1,0,1,0,1,0,1,0,1,0,1,0
4739,31724,1,0,1,0,1,0,1,0,1,0,1,0
4740,31727,1,0,1,0,1,0,1,0,1,0,1,0
4746,31764,0,0,0,1,0,0,0,1,0,0,0,1
4747,31765,0,1,0,0,0,1,0,0,0,1,0,0
4749,31768,0,1,0,0,1,0,0,1,0,0,1,0
4750,31792,1,0,1,0,1,0,1,0,1,0,1,0
4752,31814,1,0,1,0,1,0,1,0,1,0,1,0
4756,31827,0,1,0,0,1,0,0,1,0,0,1,0
4757,31844,1,0,1,0,1,0,1,0,1,0,1,0
4758,31852,1,0,1,0,1,0,1,0,1,0,1,0
4760,31863,0,1,0,0,0,1,0,0,0,1,0,0
4763,31876,0,1,0,0,1,0,0,1,0,0,1,0
4768,31936,1,0,1,0,1,0,1,0,1,0,1,0
4771,31945,1,0,1,0,1,0,1,0,1,0,1,0
4776,31995,0,1,0,0,1,0,0,1,0,0,1,0
4777,32009,0,0,0,0,1,0,0,0,1,0,0,0
4778,32023,1,0,0,0,1,0,0,0,1,0,0,0
4790,32092,0,0,1,0,0,1,0,0,1,0,0,1
4792,32103,1,0,1,0,1,0,1,0,1,0,1,0
4794,32129,0,1,0,0,0,1,0,0,0,1,0,0
4795,32132,1,0,0,0,1,0,0,0,1,0,0,0
4796,32137,0,0,1,0,0,0,1,0,0,0,1,0
4802,32177,0,0,0,0,1,0,0,0,1,0,0,0
4807,32204,0,0,1,0,0,1,0,0,1,0,0,1
4812,32253,1,0,0,0,1,0,0,0,1,0,0,0
4813,32270,1,0,0,0,1,0,0,0,1,0,0,0
4814,32290,0,1,0,0,0,1,0,0,0,1,0,0
4815,32298,1,0,1,0,1,0,1,0,1,0,1,0
4817,32316,0,0,1,0,0,1,0,0,1,0,0,1
4819,32328,1,0,1,0,1,0,1,0,1,0,1,0
4822,32351,0,0,0,1,0,0,0,1,0,0,0,1
4824,32377,1,0,0,1,0,0,1,0,0,1,0,0
4826,32386,1,0,0,0,1,0,0,0,1,0,0,0
4828,32393,1,0,0,0,1,0,0,0,1,0,0,0
4829,32394,0,1,0,0,0,1,0,0,0,1,0,0
4830,32395,0,1,0,0,1,0,0,1,0,0,1,0
4835,32444,0,0,1,0,0,1,0,0,1,0,0,1
4842,32497,0,1,0,0,1,0,0,1,0,0,1,0
4849,32536,0,0,1,0,0,0,1,0,0,0,1,0
4851,32543,0,0,0,0,1,0,0,0,1,0,0,0
4852,32546,0,0,0,1,0,0,0,1,0,0,0,1
4853,32562,1,0,1,0,1,0,1,0,1,0,1,0
4859,32585,1,0,1,0,1,0,1,0,1,0,1,0
4864,32598,0,0,1,0,0,0,1,0,0,0,1,0
4867,32629,0,0,0,1,0,0,0,1,0,0,0,1
4874,32693,0,0,0,1,0,0,0,1,0,0,0,1
4875,32702,1,0,1,0,1,0,1,0,1,0,1,0
4876,32709,0,0,1,0,0,0,1,0,0,0,1,0
4877,32711,1,0,1,0,1,0,1,0,1,0,1,0
4879,32727,1,0,0,0,1,0,0,0,1,0,0,0
4880,32739,0,1,0,0,0,1,0,0,0,1,0,0
4882,32759,1,0,1,0,1,0,1,0,1,0,1,0
4883,32770,0,0,0,1,0,0,0,1,0,0,0,1
4887,32790,0,0,1,0,0,0,1,0,0,0,1,0
4894,32814,1,0,0,1,0,0,1,0,0,1,0,0
4895,32819,0,0,0,1,0,0,0,1,0,0,0,1
4896,32828,0,0,0,1,0,0,0,1,0,0,0,1
4900,32865,0,1,0,0,0,1,0,0,0,1,0,0
4901,32883,0,0,1,0,0,1,0,0,1,0,0,1
4903,32918,1,0,1,0,1,0,1,0,1,0,1,0
4904,32931,0,1,0,0,1,0,0,1,0,0,1,0
4906,32937,1,0,1,0,1,0,1,0,1,0,1,0
4907,32942,0,0,1,0,0,0,1,0,0,0,1,0
4909,32954,1,0,1,0,1,0,1,0,1,0,1,0
4914,32978,1,0,0,0,1,0,0,0,1,0,0,0
4916,32997,0,0,0,0,1,0,0,0,1,0,0,0
4917,33001,0,1,0,0,1,0,0,1,0,0,1,0
4925,33113,1,0,1,0,1,0,1,0,1,0,1,0
4932,33165,0,0,0,0,1,0,0,0,1,0,0,0
4933,33167,1,0,1,0,1,0,1,0,1,0,1,0
4934,33186,0,1,0,0,0,1,0,0,0,1,0,0
4939,33209,0,0,1,0,0,0,1,0,0,0,1,0
4940,33213,0,1,0,0,0,1,0,0,0,1,0,0
4945,33248,1,0,1,0,1,0,1,0,1,0,1,0
4946,33249,1,0,1,0,1,0,1,0,1,0,1,0
4947,33256,1,0,1,0,1,0,1,0,1,0,1,0
4948,33260,0,0,1,0,0,1,0,0,1,0,0,1
4950,33266,1,0,1,0,1,0,1,0,1,0,1,0
4951,33267,1,0,1,0,1,0,1,0,1,0,1,0
4958,33285,0,0,0,1,0,0,0,1,0,0,0,1
4961,33336,1,0,1,0,1,0,1,0,1,0,1,0
4964,33357,0,0,1,0,0,1,0,0,1,0,0,1
4968,33377,1,0,0,0,1,0,0,0,1,0,0,0
4973,33401,0,0,1,0,0,1,0,0,1,0,0,1
4977,33447,0,0,1,0,0,1,0,0,1,0,0,1
4979,33470,1,0,1,0,1,0,1,0,1,0,1,0
4980,33474,1,0,1,0,1,0,1,0,1,0,1,0
4983,33484,1,0,0,0,1,0,0,0,1,0,0,0
4984,33494,1,0,1,0,1,0,1,0,1,0,1,0
4985,33528,1,0,1,0,1,0,1,0,1,0,1,0
4987,33541,1,0,1,0,1,0,1,0,1,0,1,0
4991,33589,0,0,0,1,0,0,0,1,0,0,0,1
4992,33590,0,0,0,1,0,0,0,1,0,0,0,1
4993,33602,1,0,1,0,1,0,1,0,1,0,1,0
4995,33616,0,0,0,1,0,0,0,1,0,0,0,1
4998,33649,1,0,1,0,1,0,1,0,1,0,1,0
5001,33663,0,0,0,1,0,0,0,1,0,0,0,1
5002,33669,1,0,1,0,1,0,1,0,1,0,1,0
5003,33672,0,1,0,0,0,1,0,0,0,1,0,0
5006,33698,1,0,1,0,1,0,1,0,1,0,1,0
5007,33707,0,0,0,0,1,0,0,0,1,0,0,0
5009,33712,0,0,0,0,1,0,0,0,1,0,0,0
5010,33718,1,0,1,0,1,0,1,0,1,0,1,0
5015,33757,1,0,0,0,1,0,0,0,1,0,0,0
5017,33761,0,0,0,0,1,0,0,0,1,0,0,0
5022,33795,0,0,0,1,0,0,0,1,0,0,0,1
5024,33807,0,0,0,0,1,0,0,0,1,0,0,0
5025,33812,1,0,1,0,1,0,1,0,1,0,1,0
5026,33815,1,0,1,0,1,0,1,0,1,0,1,0
5030,33834,0,1,0,0,0,1,0,0,0,1,0,0
5031,33856,0,1,0,0,0,1,0,0,0,1,0,0
5032,33866,0,0,0,1,0,0,0,1,0,0,0,1
5034,33869,0,0,1,0,0,0,1,0,0,0,1,0
5035,33876,0,0,1,0,0,0,1,0,0,0,1,0
5037,33894,1,0,1,0,1,0,1,0,1,0,1,0
5039,33913,0,1,0,0,0,1,0,0,0,1,0,0
5046,33961,1,0,0,0,1,0,0,0,1,0,0,0
5052,33985,1,0,1,0,1,0,1,0,1,0,1,0
5055,34010,1,0,1,0,1,0,1,0,1,0,1,0
5056,34018,0,0,1,0,0,0,1,0,0,0,1,0
5061,34067,0,0,1,0,0,0,1,0,0,0,1,0
5062,34073,0,0,1,0,0,0,1,0,0,0,1,0
5063,34080,0,1,0,0,0,1,0,0,0,1,0,0
5064,34082,1,0,1,0,1,0,1,0,1,0,1,0
5069,34095,0,0,0,1,0,0,0,1,0,0,0,1
5071,34099,0,0,1,0,0,1,0,0,1,0,0,1
5076,34141,1,0,1,0,1,0,1,0,1,0,1,0
5078,34156,0,1,0,0,0,1,0,0,0,1,0,0
5081,34169,0,0,1,0,0,1,0,0,1,0,0,1
5083,34187,1,0,1,0,1,0,1,0,1,0,1,0
5084,34191,1,0,1,0,1,0,1,0,1,0,1,0
5085,34194,1,0,1,0,1,0,1,0,1,0,1,0
5087,34202,0,0,1,0,0,1,0,0,1,0,0,1
5088,34203,0,0,0,1,0,0,0,1,0,0,0,1
5092,34217,1,0,1,0,1,0,1,0,1,0,1,0
5093,34229,0,0,0,1,0,0,0,1,0,0,0,1
5094,34230,1,0,1,0,1,0,1,0,1,0,1,0
5098,34273,0,0,1,0,0,0,1,0,0,0,1,0
5099,34276,0,0,0,0,1,0,0,0,1,0,0,0
5103,34298,1,0,1,0,1,0,1,0,1,0,1,0
5104,34299,1,0,0,0,1,0,0,0,1,0,0,0
5105,34302,1,0,1,0,1,0,1,0,1,0,1,0
5111,34359,0,0,1,0,0,1,0,0,1,0,0,1
5113,34374,1,0,0,0,1,0,0,0,1,0,0,0
5117,34403,1,0,1,0,1,0,1,0,1,0,1,0
5122,34418,1,0,1,0,1,0,1,0,1,0,1,0
5124,34425,0,0,1,0,0,0,1,0,0,0,1,0
5125,34431,0,0,0,1,0,0,0,1,0,0,0,1
5126,34450,1,0,1,0,1,0,1,0,1,0,1,0
5128,34460,1,0,0,0,1,0,0,0,1,0,0,0
5133,34488,1,0,0,0,1,0,0,0,1,0,0,0
5134,34492,0,0,1,0,0,0,1,0,0,0,1,0
5136,34509,1,0,0,0,1,0,0,0,1,0,0,0
5141,34555,1,0,1,0,1,0,1,0,1,0,1,0
5145,34609,1,0,1,0,1,0,1,0,1,0,1,0
5146,34612,0,0,0,0,1,0,0,0,1,0,0,0
5148,34641,0,0,0,0,1,0,0,0,1,0,0,0
5149,34642,0,0,1,0,0,0,1,0,0,0,1,0
5152,34673,1,0,1,0,1,0,1,0,1,0,1,0
5153,34685,1,0,1,0,1,0,1,0,1,0,1,0
5157,34715,0,1,0,0,1,0,0,1,0,0,1,0
5158,34716,0,1,0,0,0,1,0,0,0,1,0,0
5159,34718,1,0,1,0,1,0,1,0,1,0,1,0
5160,34720,1,0,1,0,1,0,1,0,1,0,1,0
5163,34745,1,0,1,0,1,0,1,0,1,0,1,0
5164,34746,1,0,0,0,1,0,0,0,1,0,0,0
5165,34747,0,0,1,0,0,1,0,0,1,0,0,1
5166,34748,0,0,1,0,0,1,0,0,1,0,0,1
5171,34802,1,0,0,0,1,0,0,0,1,0,0,0
5172,34806,1,0,1,0,1,0,1,0,1,0,1,0
5173,34807,1,0,1,0,1,0,1,0,1,0,1,0
5174,34812,1,0,1,0,1,0,1,0,1,0,1,0
5176,34824,1,0,0,0,1,0,0,0,1,0,0,0
5178,34843,0,0,0,1,0,0,0,1,0,0,0,1
5181,34868,1,0,1,0,1,0,1,0,1,0,1,0
5183,34875,0,0,0,0,1,0,0,0,1,0,0,0
5186,34928,1,0,0,1,0,0,1,0,0,1,0,0
5188,34951,1,0,1,0,1,0,1,0,1,0,1,0
5190,34960,0,0,1,0,0,1,0,0,1,0,0,1
5194,34978,1,0,1,0,1,0,1,0,1,0,1,0
5196,35004,1,0,1,0,1,0,1,0,1,0,1,0
5203,35049,0,0,0,1,0,0,0,1,0,0,0,1
5204,35053,0,0,0,1,0,0,0,1,0,0,0,1
5208,35062,0,0,1,0,0,0,1,0,0,0,1,0
5210,35075,0,0,0,0,1,0,0,0,1,0,0,0
5211,35076,1,0,1,0,1,0,1,0,1,0,1,0
5214,35093,1,0,1,0,1,0,1,0,1,0,1,0
5215,35110,1,0,1,0,1,0,1,0,1,0,1,0
5219,35152,1,0,1,0,1,0,1,0,1,0,1,0
5220,35158,1,0,0,0,1,0,0,0,1,0,0,0
5221,35169,1,0,1,0,1,0,1,0,1,0,1,0
5222,35175,0,0,0,1,0,0,0,1,0,0,0,1
5223,35180,1,0,1,0,1,0,1,0,1,0,1,0
5228,35211,1,0,1,0,1,0,1,0,1,0,1,0
5231,35230,0,1,0,0,1,0,0,1,0,0,1,0
5232,35233,1,0,1,0,1,0,1,0,1,0,1,0
5234,35242,1,0,1,0,1,0,1,0,1,0,1,0
5235,35244,0,0,1,0,0,0,1,0,0,0,1,0
5236,35252,0,1,0,0,0,1,0,0,0,1,0,0
5237,35254,0,0,1,0,0,0,1,0,0,0,1,0
5240,35287,1,0,1,0,1,0,1,0,1,0,1,0
5242,35304,0,1,0,0,0,1,0,0,0,1,0,0
5243,35306,0,0,0,0,1,0,0,0,1,0,0,0
5245,35310,1,0,1,0,1,0,1,0,1,0,1,0
5246,35330,1,0,0,0,1,0,0,0,1,0,0,0
5255,35385,0,0,1,0,0,0,1,0,0,0,1,0
5257,35401,0,0,0,1,0,0,0,1,0,0,0,1
5259,35404,1,0,1,0,1,0,1,0,1,0,1,0
5273,35506,0,0,0,0,1,0,0,0,1,0,0,0
5274,35532,1,0,1,0,1,0,1,0,1,0,1,0
5278,35565,1,0,1,0,1,0,1,0,1,0,1,0
5282,35579,0,0,1,0,0,0,1,0,0,0,1,0
5285,35588,1,0,0,1,0,0,1,0,0,1,0,0
5286,35596,1,0,1,0,1,0,1,0,1,0,1,0
5287,35598,0,0,0,0,1,0,0,0,1,0,0,0
5290,35627,0,1,0,0,1,0,0,1,0,0,1,0
5293,35657,1,0,1,0,1,0,1,0,1,0,1,0
5295,35665,1,0,0,0,1,0,0,0,1,0,0,0
5297,35676,0,1,0,0,1,0,0,1,0,0,1,0
5304,35747,1,0,1,0,1,0,1,0,1,0,1,0
5306,35752,0,0,0,1,0,0,0,1,0,0,0,1
5309,35764,1,0,0,0,1,0,0,0,1,0,0,0
5311,35778,1,0,1,0,1,0,1,0,1,0,1,0
5312,35784,0,0,0,0,1,0,0,0,1,0,0,0
5313,35792,1,0,0,0,1,0,0,0,1,0,0,0
5314,35805,1,0,1,0,1,0,1,0,1,0,1,0
5316,35811,1,0,1,0,1,0,1,0,1,0,1,0
5317,35824,1,0,0,0,1,0,0,0,1,0,0,0
5319,35833,1,0,0,0,1,0,0,0,1,0,0,0
5322,35859,1,0,1,0,1,0,1,0,1,0,1,0
5327,35894,1,0,0,0,1,0,0,0,1,0,0,0
5328,35895,1,0,0,1,0,0,1,0,0,1,0,0
5333,35916,1,0,1,0,1,0,1,0,1,0,1,0
5334,35919,0,0,1,0,0,1,0,0,1,0,0,1
5335,35923,0,0,1,0,0,1,0,0,1,0,0,1
5337,35966,1,0,1,0,1,0,1,0,1,0,1,0
5343,35999,1,0,1,0,1,0,1,0,1,0,1,0
5344,36000,1,0,1,0,1,0,1,0,1,0,1,0
5345,36001,1,0,1,0,1,0,1,0,1,0,1,0
5354,36078,0,1,0,0,0,1,0,0,0,1,0,0
5355,36081,0,0,0,1,0,0,0,1,0,0,0,1
5356,36088,0,0,0,0,1,0,0,0,1,0,0,0
5361,36118,1,0,0,0,1,0,0,0,1,0,0,0
5364,36142,0,1,0,0,1,0,0,1,0,0,1,0
5365,36148,1,0,1,0,1,0,1,0,1,0,1,0
5366,36149,1,0,1,0,1,0,1,0,1,0,1,0
5367,36157,0,0,1,0,0,0,1,0,0,0,1,0
5368,36158,1,0,1,0,1,0,1,0,1,0,1,0
5369,36163,0,0,0,0,1,0,0,0,1,0,0,0
5370,36171,0,1,0,0,1,0,0,1,0,0,1,0
5375,36193,1,0,1,0,1,0,1,0,1,0,1,0
5377,36205,1,0,1,0,1,0,1,0,1,0,1,0
5381,36236,1,0,1,0,1,0,1,0,1,0,1,0
5389,36302,0,1,0,0,1,0,0,1,0,0,1,0
5390,36306,0,0,0,1,0,0,0,1,0,0,0,1
5394,36328,1,0,1,0,1,0,1,0,1,0,1,0
5401,36367,0,1,0,0,1,0,0,1,0,0,1,0
5409,36416,0,1,0,0,0,1,0,0,0,1,0,0
5414,36439,1,0,1,0,1,0,1,0,1,0,1,0
5415,36441,1,0,0,1,0,0,1,0,0,1,0,0
5416,36449,0,0,0,1,0,0,0,1,0,0,0,1
5428,36529,0,0,0,1,0,0,0,1,0,0,0,1
5433,36555,0,0,0,1,0,0,0,1,0,0,0,1
5435,36579,1,0,1,0,1,0,1,0,1,0,1,0
5438,36595,0,0,0,0,1,0,0,0,1,0,0,0
5441,36611,0,0,0,1,0,0,0,1,0,0,0,1
5446,36641,1,0,1,0,1,0,1,0,1,0,1,0
